id,city,street,number,building,block,km,estate,additional,phone
SDEK_MSK11,Москва,улица Римского-Корсакова,8,,,,,"
 Адрес от СДЭКА: ул. Римского-Корсакова, 8, под.8
 Инструкция от СДЭКА: ",+7(499)9036614
SDEK_KZN49,Казань,улица Рауиса Гареева,105,,,,,"
 Адрес от СДЭКА: ул. Р. Гареева, 105
 Инструкция от СДЭКА: Ферма-2",+7(843)5900293
SDEK_LOD1,Лодейное Поле,проспект Урицкого,21,,,,,"
 Адрес от СДЭКА: ул.  Урицкого 21 Б, 21 Б
 Инструкция от СДЭКА: 165 м",+7(961)6111347
SDEK_SPB471,Санкт-Петербург,улица Некрасова,60,,,,,"
 Адрес от СДЭКА: ул. Некрасова, 60
 Инструкция от СДЭКА: Мальцевский рынок",+7(800)7753553
SDEK_NGN11,Ногинск,улица 3-го Интернационала,187,,,,,"
 Адрес от СДЭКА: ул. 3-го Интернационала, 187
 Инструкция от СДЭКА: Доможирово",+7(800)7753553
SDEK_ZHLD9,Балашиха,Октябрьская улица,33,,,,,"
 Адрес от СДЭКА: ОКТЯБРЬСКАЯ, 33
 Инструкция от СДЭКА: Медицинский центр ""Алина""",+7(499)3909852
SDEK_NSK92,Новосибирск,улица В. Высоцкого,35,,,,,"
 Адрес от СДЭКА: Ул.В.Высоцкого, 35
 Инструкция от СДЭКА: Ж/м Восточный",+7(923)1097009
SDEK_MSK761,Москва,Зеленодольская улица,18,,1,,,"
 Адрес от СДЭКА: ул. Зеленодольская, 18, корп. 1
 Инструкция от СДЭКА: Музыкальная школа (ул. Федора Полетаева)",+7(800)7753553
SDEK_BLD42,Белгород,Гостенская улица,16,,,,,"
 Адрес от СДЭКА: ул. Гостенская, 16
 Инструкция от СДЭКА: Гостенская",+7(915)5739838
SDEK_BDB4,Бодайбо,улица Мира,7,,,,,"
 Адрес от СДЭКА: ул.Мира, 7
 Инструкция от СДЭКА: Площадь",+7(950)0700840
SDEK_TRCH2,Троицк,улица имени И.Д. Селивановской,51,,,,,"
 Адрес от СДЭКА: ул. Селивановская, 51
 Инструкция от СДЭКА: Вет. Академия",+7(351)2140242
SDEK_PTG9,посёлок Горячеводский,проспект Советской Армии,127,,,,,"
 Адрес от СДЭКА: ул. Советской Армии, 127
 Инструкция от СДЭКА: Трамвай или автобус ""Горячеводская Площадь""",+7(938)3013007
SDEK_RND28,Ростов-на-Дону,улица Зорге,58,,,,,"
 Адрес от СДЭКА: ул. Зорге, 58
 Инструкция от СДЭКА: Площадь 339-й Стрелковой Дивизии",+7(909)4306900
SDEK_ALV5,Александров,улица Терешковой,6,,,,,"
 Адрес от СДЭКА: ул. Терешковой, 6
 Инструкция от СДЭКА: Стоматология",+7(904)9575723
SDEK_PRF1,посёлок городского типа Парфино,Строительная улица,1,,,,,"
 Адрес от СДЭКА: ул. Строительная, 1
 Инструкция от СДЭКА: автостанция ул. Строительная 2А",+7(816)2681221
SDEK_YELZ1,станица Елизаветинская,Степная улица,107,,,,,"
 Адрес от СДЭКА: ул. Степная, 107
 Инструкция от СДЭКА: Лесосклад",+7(900)2571464
SDEK_SPB250,Санкт-Петербург,проспект Наставников,21,,,,,"
 Адрес от СДЭКА: пр. Наставников, 21, лит.А, пом.15-Н
 Инструкция от СДЭКА: Проспект Косыгина",+7(969)7152704
SDEK_BOD2,Богданович,улица Мира,11А,,,,,"
 Адрес от СДЭКА: ул. Мира, 11А, 6
 Инструкция от СДЭКА: Автостанция",+7(922)1369455
SDEK_BLSH32,Балашиха,улица Нарвский Просек,25,,,,,"
 Адрес от СДЭКА: ул. Нарвский просек, 25
 Инструкция от СДЭКА: Улица Чехова",+7(926)5485162
SDEK_VRK2,станица Варениковская,улица Горького,53,,,,,"
 Адрес от СДЭКА: ул. Горького, 53
 Инструкция от СДЭКА: ул. Лермонтова",+7(909)4444190
SDEK_MSK756,Москва,улица Юных Ленинцев,3,,,,,"
 Адрес от СДЭКА: ул. Юных Ленинцев, 3
 Инструкция от СДЭКА: Люблинская",+7(800)7753553
SDEK_NSK67,Новосибирск,улица Молодости,21,,,,,"
 Адрес от СДЭКА: ул. Молодости, 21
 Инструкция от СДЭКА: Поликлиника",+7(383)3049162
SDEK_MSK919,Москва,Новокосинская улица,24,,1,,,"
 Адрес от СДЭКА: ул. Новокосинская, 24к1
 Инструкция от СДЭКА: ул. Новокосинская, 29, Музыкальная школа",+7(800)7753553
SDEK_MSK524,Москва,Большая Татарская улица,35,,,,,"
 Адрес от СДЭКА: ул. Большая Татарская, 35 стр. 7-9
 Инструкция от СДЭКА: пер. Вишняковский",+7(499)3488863
SDEK_STV8,Ставрополь,улица Мира,409,,,,,"
 Адрес от СДЭКА: ул. Мира, 409, каб.105
 Инструкция от СДЭКА: Краснофлотская",+7(865)2221531
SDEK_CHT5,Чита,улица Виля Липатова,22,,,,,"
 Адрес от СДЭКА: ул. Виля Липатова, 22 цокольный этаж
 Инструкция от СДЭКА: ""Поликлиника""",+7(924)8084477
SDEK_MGN12,Магнитогорск,проспект Карла Маркса,51,,,,,"
 Адрес от СДЭКА: пр-т. Карла Маркса, 51
 Инструкция от СДЭКА: ул. Ленинградская",+7(903)0914616
SDEK_MSK655,Москва,Первомайская улица,25/26,,,,,"
 Адрес от СДЭКА: ул. Первомайская, 25/26
 Инструкция от СДЭКА: 3-я Парковая улица",+7(965)3000757
SDEK_MSK451,Москва,Ивантеевская улица,13,,1,,,"
 Адрес от СДЭКА: ул. Ивантеевская, 13 к.1
 Инструкция от СДЭКА: ООТ 5-й проезд Подбельского",+7(968)7044455
SDEK_VLD23,посёлок Володарского,Центральная улица,30А,,,,,"
 Адрес от СДЭКА: ЦЕНТРАЛЬНАЯ, 30А
 Инструкция от СДЭКА: поселок Володарского",+7(498)7879100
SDEK_SPB103,Санкт-Петербург,Полюстровский проспект,3,,,,,"
 Адрес от СДЭКА: Полюстровский пр-кт, 3, лит. А, пом. Н
 Инструкция от СДЭКА: «Пискаревский проспект»",+7(812)9002454
SDEK_MRSH1,Моршанск,улица Сакко и Ванцетти,107А,,,,,"
 Адрес от СДЭКА: ул. Сакко и Ванцетти, 107а
 Инструкция от СДЭКА: Налоговая инспекция 370 м",+7(920)2384044
SDEK_NSK131,Новосибирск,улица Немировича-Данченко,123,,,,,"
 Адрес от СДЭКА: ул. Немировича-Данченко, 123
 Инструкция от СДЭКА: Издательство ""Советская Сибирь""",+7(903)9355005
SDEK_NN90,Нижний Новгород,улица Композитора Касьянова,6Г,,,,,"
 Адрес от СДЭКА: ул. Композитора Касьянова, 6г
 Инструкция от СДЭКА: Микрорайон Кузнечиха-1",+7(800)5551082
SDEK_MSK302,Москва,Варшавское шоссе,26,,,,,"
 Адрес от СДЭКА: Варшавское шоссе, 26 с32
 Инструкция от СДЭКА: Станция Верхние Котлы",+7(916)5417206
SDEK_ENG4,Энгельс,улица Волоха,22А,,,,,"
 Адрес от СДЭКА: ул. Волоха, 22А
 Инструкция от СДЭКА: Кадетская школа",+7(800)7753553
SDEK_SPB326,Санкт-Петербург,Будапештская улица,11,,,,,"
 Адрес от СДЭКА: ул. Будапештская, 11
 Инструкция от СДЭКА: ул. Турку, ул. Белы Куна",+7(800)7753553
SDEK_PSHN4,Пушкин,улица Генерала Хазова,14,,,,,"
 Адрес от СДЭКА: ул. Генерала Хазова, 14
 Инструкция от СДЭКА: Улица Вячеслава Шишкова",+7(951)6581515
SDEK_TLT32,Тольятти,бульвар Туполева,12А,,,,,"
 Адрес от СДЭКА: б-р. Туполева, 12А
 Инструкция от СДЭКА: Телецентр",+7(800)7753553
SDEK_KSD5,Краснодар,улица имени 40-летия Победы,43,,,,,"
 Адрес от СДЭКА: ул. 40 лет Победы, 43
 Инструкция от СДЭКА: Российская",+7(938)4760612
SDEK_LYUB18,Люберцы,улица Митрофанова,22,,1,,,"
 Адрес от СДЭКА: ул. Митрофанова, 22/1
 Инструкция от СДЭКА: Наташинские пруды",+7(903)7151818
SDEK_NSK46,Новосибирск,Московская улица,93,,,,,"
 Адрес от СДЭКА: ул. Московская, 93
 Инструкция от СДЭКА: ГПНТБ",+7(923)2526247
SDEK_CHRP4,Череповец,Московский проспект,49А,,,,,"
 Адрес от СДЭКА: пр-т Московский, 49а
 Инструкция от СДЭКА: Московский  проспект",+7(900)5538081
SDEK_YEKB109,Екатеринбург,улица Фурманова,35,,,,,"
 Адрес от СДЭКА: ул. Фурманова, 35
 Инструкция от СДЭКА: Трамвайный парк",+7(800)7753553
SDEK_CHEL53,Челябинск,проспект Победы,325,,,,,"
 Адрес от СДЭКА: проспект Победы, 325
 Инструкция от СДЭКА: Улица Чичерина",+7(800)7753553
SDEK_KSD50,посёлок Знаменский,Природная улица,3А,,,,,"
 Адрес от СДЭКА: Ул. Природная, 3а
 Инструкция от СДЭКА: Ржаная",+7(928)0368517
SDEK_KLG21,Калуга,Георгиевская улица,2/12,,,,,"
 Адрес от СДЭКА: ул. Георгиевская, 2/12
 Инструкция от СДЭКА: Школа №6 (ул. Гагарина)",+7(909)2514030
SDEK_YEKB19,Екатеринбург,проспект Орджоникидзе,6,,,,,"
 Адрес от СДЭКА: ул. Орджоникидзе, 6
 Инструкция от СДЭКА: ""пл. 1 Пятилетки""",+7(953)8216525
